exp_group,user_id,likes,views,ctr
Control,27980,8,33,0.2424242424242424
Test,30615,48,222,0.2162162162162162
Test,22264,12,31,0.3870967741935484
Control,108454,3,9,0.3333333333333333
Control,27688,7,39,0.1794871794871795
Control,28242,19,87,0.2183908045977011
Test,21634,29,72,0.4027777777777778
Test,30047,23,168,0.1369047619047619
Control,107530,9,72,0.125
Test,29755,24,83,0.2891566265060241
Test,29833,17,83,0.2048192771084337
Test,13173,23,72,0.3194444444444444
Test,121236,15,55,0.2727272727272727
Test,4634,8,25,0.32
Test,13255,16,51,0.3137254901960784
Control,10360,4,16,0.25
Control,123424,12,84,0.1428571428571428
Control,114769,8,42,0.1904761904761904
Control,114915,2,43,0.0465116279069767
Control,10754,8,26,0.3076923076923077
Test,129587,35,118,0.2966101694915254
Control,20054,9,44,0.2045454545454545
Control,28473,7,32,0.21875
Control,107703,15,51,0.2941176470588235
Test,114440,2,22,0.0909090909090909
Control,28399,20,77,0.2597402597402597
Control,135954,10,41,0.2439024390243902
Test,114284,15,129,0.1162790697674418
Test,30178,12,67,0.1791044776119403
Control,27797,12,80,0.15
Control,108315,10,30,0.3333333333333333
Control,108457,8,24,0.3333333333333333
Test,30460,16,114,0.1403508771929824
Test,22419,5,27,0.1851851851851851
Test,121683,11,118,0.0932203389830508
Control,123185,8,84,0.0952380952380952
Test,4207,21,45,0.4666666666666667
Test,12544,5,17,0.2941176470588235
Control,123439,36,154,0.2337662337662337
Test,12830,1,7,0.1428571428571428
Test,5059,10,92,0.108695652173913
Test,4775,1,14,0.0714285714285714
Control,139072,38,164,0.2317073170731707
Control,108851,11,56,0.1964285714285714
Control,139250,7,51,0.1372549019607843
Test,30932,20,98,0.2040816326530612
Control,17078,3,24,0.125
Control,16666,14,61,0.2295081967213114
Control,10121,8,48,0.1666666666666666
Control,118120,11,68,0.1617647058823529
Test,132663,2,25,0.08
Control,32878,10,77,0.1298701298701298
Control,32988,27,98,0.2755102040816326
Test,15698,3,49,0.0612244897959183
Control,9965,31,154,0.2012987012987013
Control,9367,8,36,0.2222222222222222
Test,16168,9,74,0.1216216216216216
Control,33446,13,65,0.2
Test,15948,1,10,0.1
Control,118546,1,11,0.0909090909090909
Test,116657,3,35,0.0857142857142857
Test,11398,5,57,0.087719298245614
Control,13635,5,18,0.2777777777777778
Control,13351,12,58,0.2068965517241379
Control,122484,3,19,0.1578947368421052
Test,136601,24,66,0.3636363636363636
Test,136271,32,113,0.2831858407079646
Control,21346,15,70,0.2142857142857142
Test,18965,16,40,0.4
Test,19111,6,53,0.1132075471698113
Control,28947,18,135,0.1333333333333333
Control,6838,6,44,0.1363636363636363
Control,127063,16,69,0.2318840579710145
Control,14863,5,23,0.217391304347826
Test,117731,4,36,0.1111111111111111
Control,119444,12,56,0.2142857142857142
Control,6348,7,20,0.35
Test,125216,2,35,0.0571428571428571
Control,127647,3,11,0.2727272727272727
Test,137391,10,101,0.099009900990099
Test,17469,5,15,0.3333333333333333
Control,132002,55,186,0.2956989247311828
Test,17551,2,21,0.0952380952380952
Control,24368,18,102,0.1764705882352941
Control,24148,8,36,0.2222222222222222
Control,131700,35,152,0.2302631578947368
Test,17753,6,62,0.0967741935483871
Control,32649,19,64,0.296875
Test,137675,29,99,0.2929292929292929
Control,23708,12,83,0.144578313253012
Test,109734,16,134,0.1194029850746268
Test,17991,6,64,0.09375
Control,139269,14,62,0.2258064516129032
Control,131544,15,97,0.1546391752577319
Control,139447,9,52,0.173076923076923
Test,132017,30,93,0.3225806451612903
Test,24355,1,12,0.0833333333333333
Test,32332,12,73,0.1643835616438356
Test,111984,19,61,0.3114754098360656
Control,17454,1,13,0.0769230769230769
Control,25921,3,18,0.1666666666666666
Control,25637,6,41,0.1463414634146341
Test,32666,13,28,0.4642857142857143
Test,24135,4,44,0.0909090909090909
Test,32224,15,123,0.1219512195121951
Control,110033,10,52,0.1923076923076923
Control,26207,13,68,0.1911764705882352
Test,112568,14,47,0.2978723404255319
Control,125947,9,30,0.3
Test,119083,14,80,0.175
Control,117570,1,11,0.0909090909090909
Test,119779,2,34,0.0588235294117647
Test,119633,27,84,0.3214285714285714
Control,864,9,23,0.391304347826087
Control,125313,9,31,0.2903225806451613
Control,107513,11,60,0.1833333333333333
Control,18858,13,74,0.1756756756756756
Test,21013,0,2,0.0
Control,136284,29,149,0.1946308724832214
Control,136430,28,85,0.3294117647058823
Control,27611,6,28,0.2142857142857142
Test,28772,3,29,0.1034482758620689
Test,134443,14,37,0.3783783783783784
Control,11587,2,12,0.1666666666666666
Control,124543,22,107,0.205607476635514
Control,11413,15,86,0.1744186046511628
Test,5879,18,46,0.391304347826087
Test,122801,23,73,0.3150684931506849
Control,3890,3,11,0.2727272727272727
Test,122471,30,90,0.3333333333333333
Test,13446,2,50,0.04
Control,124087,14,100,0.14
Test,126118,4,43,0.0930232558139534
Test,1781,5,17,0.2941176470588235
Control,120736,11,57,0.1929824561403508
Test,117933,8,19,0.4210526315789473
Test,32893,7,12,0.5833333333333334
Test,118707,17,49,0.3469387755102041
Control,119820,10,40,0.25
Test,25116,31,106,0.2924528301886792
Control,22654,18,95,0.1894736842105263
Control,22952,15,139,0.1079136690647482
Control,31247,38,194,0.1958762886597938
Test,109196,16,53,0.3018867924528302
Test,24834,10,116,0.0862068965517241
Control,132928,3,18,0.1666666666666666
Control,132644,20,90,0.2222222222222222
Control,121842,13,55,0.2363636363636363
Test,114943,8,111,0.072072072072072
Test,123280,14,105,0.1333333333333333
Control,121380,2,23,0.0869565217391304
Control,129867,24,145,0.1655172413793103
Test,122950,13,28,0.4642857142857143
Control,129329,6,15,0.4
Control,12991,10,47,0.2127659574468085
Control,4614,11,39,0.282051282051282
Control,121224,3,10,0.3
Test,10454,13,27,0.4814814814814814
Test,10340,51,134,0.3805970149253731
Test,123882,6,37,0.1621621621621621
Control,21832,4,24,0.1666666666666666
Test,107542,1,9,0.1111111111111111
Control,133594,10,78,0.1282051282051282
Test,20037,5,12,0.4166666666666667
Control,114459,6,33,0.1818181818181818
Control,30193,12,57,0.2105263157894736
Test,28238,10,32,0.3125
Control,133310,12,63,0.1904761904761904
Control,30019,6,21,0.2857142857142857
Test,27700,56,134,0.417910447761194
Test,135547,26,250,0.104
Control,30521,13,75,0.1733333333333333
Control,133828,3,31,0.0967741935483871
Test,123735,16,113,0.1415929203539823
Test,10457,13,138,0.0942028985507246
Control,121059,8,28,0.2857142857142857
Test,123443,7,83,0.0843373493975903
Test,115548,11,57,0.1929824561403508
Test,123521,8,77,0.1038961038961039
Control,130038,26,100,0.26
Control,4517,6,34,0.1764705882352941
Control,12718,12,44,0.2727272727272727
Test,135330,16,171,0.0935672514619883
Control,30432,21,99,0.2121212121212121
Test,19942,9,81,0.1111111111111111
Test,19796,1,15,0.0666666666666666
Control,30028,8,64,0.125
Control,114370,10,26,0.3846153846153846
Control,21539,21,106,0.1981132075471698
Control,133297,8,41,0.1951219512195122
Test,28225,14,97,0.1443298969072164
Control,21649,13,62,0.2096774193548387
Test,20216,22,53,0.4150943396226415
Test,9711,5,48,0.1041666666666666
Test,9273,3,37,0.081081081081081
Test,33288,7,104,0.0673076923076923
Control,128008,13,73,0.1780821917808219
Test,1950,16,80,0.2
Test,117776,4,13,0.3076923076923077
Control,128932,14,53,0.2641509433962264
Control,120523,10,35,0.2857142857142857
Test,118132,2,35,0.0571428571428571
Control,128790,3,12,0.25
Control,132651,8,59,0.135593220338983
Control,110908,13,94,0.1382978723404255
Test,138306,4,44,0.0909090909090909
Test,25463,5,61,0.081967213114754
Control,30842,10,51,0.196078431372549
Test,108619,9,70,0.1285714285714285
Control,132323,20,47,0.425531914893617
Test,17358,2,36,0.0555555555555555
Test,139100,10,84,0.119047619047619
Control,27312,13,51,0.2549019607843137
Control,19423,3,17,0.1764705882352941
Test,28779,48,134,0.3582089552238806
Test,112941,31,114,0.2719298245614035
Control,18547,27,78,0.3461538461538461
Test,21018,22,78,0.282051282051282
Control,136503,20,81,0.2469135802469135
Control,26826,36,94,0.3829787234042553
Test,13371,5,38,0.131578947368421
Test,122472,6,76,0.0789473684210526
Control,3901,11,40,0.275
Control,124380,34,171,0.1988304093567251
Control,12000,5,49,0.1020408163265306
Control,3983,2,10,0.2
Control,116347,23,84,0.2738095238095238
Test,130511,12,86,0.1395348837209302
Test,14067,3,34,0.088235294117647
Test,24036,27,249,0.108433734939759
Control,109754,20,101,0.198019801980198
Control,18011,14,59,0.2372881355932203
Control,26420,28,129,0.2170542635658914
Control,109576,15,59,0.2542372881355932
Test,139435,4,13,0.3076923076923077
Test,23894,27,73,0.3698630136986301
Test,31801,2,19,0.1052631578947368
Control,18317,11,26,0.4230769230769231
Control,18239,19,86,0.2209302325581395
Test,131090,14,132,0.106060606060606
Control,17911,1,14,0.0714285714285714
Control,137573,16,71,0.2253521126760563
Control,17733,7,49,0.1428571428571428
Test,131688,11,126,0.0873015873015873
Control,17555,10,57,0.175438596491228
Test,14605,6,74,0.081081081081081
Control,125244,22,101,0.2178217821782178
Test,127829,18,50,0.36
Control,125162,8,42,0.1904761904761904
Test,127389,21,66,0.3181818181818182
Control,117581,5,30,0.1666666666666666
Control,117403,9,33,0.2727272727272727
Control,277,3,36,0.0833333333333333
Control,8392,9,23,0.391304347826087
Test,119190,8,76,0.1052631578947368
Test,6680,5,10,0.5
Control,20049,5,11,0.4545454545454545
Control,107988,24,106,0.2264150943396226
Control,135645,4,23,0.1739130434782608
Control,27794,11,41,0.2682926829268293
Control,108316,31,78,0.3974358974358974
Control,135353,19,73,0.2602739726027397
Control,19499,13,70,0.1857142857142857
Test,129595,20,54,0.3703703703703703
Control,123268,8,48,0.1666666666666666
Control,2917,7,30,0.2333333333333333
Test,121474,34,118,0.288135593220339
Test,129317,59,190,0.3105263157894737
Control,115701,15,94,0.1595744680851064
Control,10662,4,18,0.2222222222222222
Test,4626,4,56,0.0714285714285714
Test,129267,28,267,0.1048689138576779
Control,10434,1,17,0.0588235294117647
Test,121134,14,32,0.4375
Control,17255,26,59,0.4406779661016949
Test,111599,20,49,0.4081632653061224
Test,111453,1,19,0.0526315789473684
Control,25452,47,131,0.3587786259541984
Test,23412,9,90,0.1
Control,16587,13,101,0.1287128712871287
Test,31401,8,50,0.16
Test,23202,11,114,0.0964912280701754
Control,24690,15,71,0.2112676056338028
Control,16815,32,107,0.2990654205607476
Control,109390,10,47,0.2127659574468085
Control,138557,10,48,0.2083333333333333
Test,15491,13,119,0.1092436974789916
Control,118127,3,12,0.25
Test,120528,12,34,0.3529411764705882
Control,33215,17,92,0.1847826086956521
Test,128731,7,77,0.0909090909090909
Test,15701,61,128,0.4765625
Test,7226,8,26,0.3076923076923077
Control,117945,11,29,0.3793103448275862
Control,9816,12,54,0.2222222222222222
Test,120582,6,48,0.125
Control,9360,15,74,0.2027027027027027
Test,128375,42,137,0.3065693430656934
Test,16121,8,73,0.1095890410958904
Control,118549,8,18,0.4444444444444444
Control,9716,10,72,0.1388888888888889
Test,11607,3,24,0.125
Test,3566,12,31,0.3870967741935484
Control,130050,12,73,0.1643835616438356
Test,116434,4,39,0.1025641025641025
Test,124277,19,135,0.1407407407407407
Control,122647,15,81,0.1851851851851851
Control,122483,11,65,0.1692307692307692
Control,130844,8,46,0.1739130434782608
Test,116172,21,69,0.3043478260869565
Control,122561,24,132,0.1818181818181818
Test,107501,9,91,0.0989010989010989
Control,134981,43,129,0.3333333333333333
Test,107145,34,86,0.3953488372093023
Control,113484,3,25,0.12
Test,27517,3,52,0.0576923076923076
Test,137188,22,79,0.2784810126582278
Control,113306,1,12,0.0833333333333333
Test,27307,27,91,0.2967032967032967
Control,6659,5,19,0.2631578947368421
Test,125579,36,65,0.5538461538461539
Control,14856,4,11,0.3636363636363636
Control,6575,4,25,0.16
Test,117036,21,68,0.3088235294117647
Test,125223,16,28,0.5714285714285714
Test,966,4,11,0.3636363636363636
Control,119799,29,100,0.29
Test,884,15,128,0.1171875
Test,26087,48,148,0.3243243243243243
Control,132005,5,22,0.2272727272727272
Control,140060,18,72,0.25
Control,111794,8,26,0.3076923076923077
Test,17900,20,59,0.3389830508474576
Test,138166,18,66,0.2727272727272727
Control,131081,22,111,0.1981981981981982
Test,18326,9,83,0.108433734939759
Control,23885,21,72,0.2916666666666667
Control,31778,16,70,0.2285714285714285
Test,125224,7,79,0.0886075949367088
Test,125182,12,37,0.3243243243243243
Test,117391,16,44,0.3636363636363636
Test,8412,0,14,0.0
Control,15203,4,32,0.125
Control,31903,31,186,0.1666666666666666
Control,131426,23,136,0.1691176470588235
Control,31789,13,54,0.2407407407407407
Control,131252,7,85,0.0823529411764705
Test,18219,6,51,0.1176470588235294
Control,32563,23,124,0.1854838709677419
Test,137585,8,99,0.0808080808080808
Control,24302,28,111,0.2522522522522522
Test,17745,40,140,0.2857142857142857
Control,131708,14,102,0.1372549019607843
Test,137667,25,56,0.4464285714285714
Test,17461,13,32,0.40625
Control,111979,9,33,0.2727272727272727
Control,24376,28,164,0.1707317073170731
Test,12176,18,59,0.3050847457627119
Test,11846,3,60,0.05
Test,3995,4,45,0.0888888888888888
Control,130757,22,108,0.2037037037037037
Control,14211,6,48,0.125
Control,5868,5,18,0.2777777777777778
Control,130239,7,48,0.1458333333333333
Test,3553,2,14,0.1428571428571428
Test,124516,22,46,0.4782608695652174
Control,121862,4,24,0.1666666666666666
Test,124630,12,105,0.1142857142857142
Test,11608,16,72,0.2222222222222222
Test,19403,6,11,0.5454545454545454
Control,20596,9,38,0.2368421052631578
Test,137049,10,75,0.1333333333333333
Control,20898,14,74,0.1891891891891892
Control,28799,11,56,0.1964285714285714
Test,136765,56,160,0.35
Control,112953,5,36,0.1388888888888889
Control,29189,7,45,0.1555555555555555
Test,136483,23,75,0.3066666666666666
Control,134812,17,89,0.1910112359550561
Control,134702,18,82,0.2195121951219512
Control,29651,5,57,0.087719298245614
Test,132749,4,35,0.1142857142857142
Control,109377,15,48,0.3125
Control,24701,38,149,0.2550335570469799
Test,110668,10,28,0.3571428571428571
Test,132955,4,6,0.6666666666666666
Control,24857,26,116,0.2241379310344827
Control,138326,9,50,0.18
Control,25269,9,56,0.1607142857142857
Control,17370,21,178,0.1179775280898876
Control,25095,13,106,0.1226415094339622
Test,119831,6,45,0.1333333333333333
Control,9375,16,94,0.1702127659574468
Control,126425,26,99,0.2626262626262626
Control,117764,56,231,0.2424242424242424
Test,15706,2,15,0.1333333333333333
Control,118112,14,123,0.1138211382113821
Control,125967,22,142,0.1549295774647887
Control,135172,21,116,0.1810344827586207
Test,30498,6,85,0.0705882352941176
Test,21559,21,71,0.2957746478873239
Control,28391,26,76,0.3421052631578947
Control,20360,13,47,0.2765957446808511
Control,136104,26,81,0.3209876543209876
Test,29838,17,198,0.0858585858585858
Control,20204,11,42,0.2619047619047619
Control,135806,8,79,0.1012658227848101
Test,121121,11,61,0.180327868852459
Control,115244,11,44,0.25
Test,121235,17,44,0.3863636363636363
Control,115706,10,58,0.1724137931034483
Control,122973,7,49,0.1428571428571428
Test,121407,6,16,0.375
Control,2574,5,18,0.2777777777777778
Control,123275,12,36,0.3333333333333333
Control,2922,0,15,0.0
Test,129670,20,76,0.2631578947368421
Control,123193,22,125,0.176
Test,108130,12,28,0.4285714285714285
Control,114141,6,23,0.2608695652173913
Control,30433,27,132,0.2045454545454545
Test,19797,13,27,0.4814814814814814
Control,30519,13,74,0.1756756756756756
Control,114289,8,29,0.2758620689655172
Control,133122,25,63,0.3968253968253968
Control,106412,12,50,0.24
Control,21538,6,44,0.1363636363636363
Control,29851,33,190,0.1736842105263158
Test,135897,34,105,0.3238095238095238
Control,22004,23,75,0.3066666666666666
Control,4616,26,105,0.2476190476190476
Test,115549,9,28,0.3214285714285714
Control,129421,27,104,0.2596153846153846
Control,121386,8,36,0.2222222222222222
Control,129683,23,105,0.219047619047619
Control,121678,6,21,0.2857142857142857
Test,123294,7,56,0.125
Test,114929,8,74,0.1081081081081081
Test,24794,9,23,0.391304347826087
Test,138535,31,92,0.3369565217391304
Test,16593,40,102,0.392156862745098
Test,24844,23,66,0.3484848484848485
Control,22804,13,52,0.25
Test,17277,24,158,0.1518987341772152
Control,22722,10,80,0.125
Control,132176,3,18,0.1666666666666666
Control,111249,15,88,0.1704545454545454
Test,126674,6,63,0.0952380952380952
Control,119810,3,22,0.1363636363636363
Test,1153,4,55,0.0727272727272727
Test,118543,8,21,0.3809523809523809
Test,126560,17,70,0.2428571428571428
Control,120276,5,17,0.2941176470588235
Test,126902,2,24,0.0833333333333333
Control,128705,31,196,0.1581632653061224
Test,117923,16,41,0.3902439024390244
Test,32883,6,58,0.1034482758620689
Control,15869,8,38,0.2105263157894736
Control,120440,5,24,0.2083333333333333
Test,118133,2,14,0.1428571428571428
Test,5607,8,23,0.3478260869565217
Test,5461,2,22,0.0909090909090909
Control,116346,27,108,0.25
Test,122309,15,55,0.2727272727272727
Test,130428,23,208,0.110576923076923
Test,121875,3,29,0.1034482758620689
Test,122017,82,230,0.3565217391304348
Control,116510,5,50,0.1
Control,27605,3,13,0.2307692307692307
Test,29200,52,196,0.2653061224489796
Control,136502,10,33,0.303030303030303
Control,116818,13,49,0.2653061224489796
Test,119789,23,59,0.3898305084745763
Control,116960,18,64,0.28125
Control,117124,6,31,0.1935483870967742
Test,14554,5,67,0.0746268656716417
Control,125017,7,20,0.35
Control,117580,3,7,0.4285714285714285
Control,276,16,49,0.3265306122448979
Test,15300,11,104,0.1057692307692307
Control,137850,34,157,0.2165605095541401
Test,139434,8,16,0.5
Control,138156,33,122,0.2704918032786885
Control,110501,3,25,0.12
Control,17732,19,71,0.2676056338028169
Test,111784,9,54,0.1666666666666666
Test,112076,6,66,0.0909090909090909
Test,32496,7,33,0.2121212121212121
Test,131853,48,139,0.3453237410071942
Test,119082,8,70,0.1142857142857142
Test,127223,1,16,0.0625
Test,127379,6,57,0.1052631578947368
Test,15023,2,17,0.1176470588235294
